# U, t, Lx, β, δ, m, Q, ΔT [calculated @ 2025-08-07T11:47:41.273]
7.5,0.13333333333333333,128.0,0.1,0.1,1.6071578298957967e-6,0.64971502967007,1.302761559
7.5,0.13333333333333333,128.0,0.1,0.15,1.319131394508487e-6,0.5608547472611024,1.35523906
7.5,0.13333333333333333,128.0,0.1,0.2,2.012765570853218e-6,0.9234180138391016,1.228330093
7.5,0.13333333333333333,128.0,0.1,0.25,1.4719566714083466e-6,0.7520660318242453,1.269395975
7.5,0.13333333333333333,128.0,0.1,0.3,9.856845569952402e-7,0.5848911727408024,1.318169286
7.5,0.13333333333333333,128.0,0.1,0.35,1.1422331519615233e-6,0.837061135449437,1.378211488
7.5,0.13333333333333333,128.0,0.1,0.4,5.365104395137859e-7,0.538583867246275,1.289851134
7.5,0.13333333333333333,128.0,0.1,0.45,2.987951506139716e-7,0.514244975089615,1.211873918
7.5,0.13333333333333333,128.0,0.1,0.5,0.0,0.0,0.106953883
7.5,0.13333333333333333,128.0,1.0,0.0,2.5580781730798023e-5,0.7735822729152125,1.86054325
7.5,0.13333333333333333,128.0,1.0,0.05,2.227164336744327e-5,0.680265006219165,1.852024959
7.5,0.13333333333333333,128.0,1.0,0.1,2.8174149801260746e-5,0.8928803142095061,1.837678634
7.5,0.13333333333333333,128.0,1.0,0.15,1.997348599093012e-5,0.6757092092265498,1.922089431
7.5,0.13333333333333333,128.0,1.0,0.2,2.0810352057660082e-5,0.7755794488111722,1.663688319
7.5,0.13333333333333333,128.0,1.0,0.25,1.9691489588014296e-5,0.8389387988435734,1.433657083
7.5,0.13333333333333333,128.0,1.0,0.3,1.670391936568034e-5,0.8525701421787368,1.3503095
7.5,0.13333333333333333,128.0,1.0,0.35,1.2288070289486625e-5,0.8024911172809972,1.265121536
7.5,0.13333333333333333,128.0,1.0,0.4,7.198684674580029e-6,0.6697407153885335,1.182625462
7.5,0.13333333333333333,128.0,1.0,0.45,4.803611180720094e-6,0.7993909205996143,0.974683799
7.5,0.13333333333333333,128.0,1.0,0.5,0.0,0.0,0.070166635
7.5,0.13333333333333333,128.0,10.0,0.0,0.42820078277184404,0.7025550369799127,1.392132487
7.5,0.13333333333333333,128.0,10.0,0.05,0.3879288703825891,0.9705183317948451,1.342864446
7.5,0.13333333333333333,128.0,10.0,0.1,0.32758813027260325,0.8152855206017273,1.584095074
7.5,0.13333333333333333,128.0,10.0,0.15,0.2619340296035045,0.8543753220202621,2.004514653
7.5,0.13333333333333333,128.0,10.0,0.2,0.1858311023036213,0.9854018310240242,2.659686683
7.5,0.13333333333333333,128.0,10.0,0.25,0.07137820998090827,0.9618021874016613,8.457521115
7.5,0.13333333333333333,128.0,10.0,0.3,0.00038856676857156573,0.9916956738258842,5.385267082
7.5,0.13333333333333333,128.0,10.0,0.35,0.0001261668388320061,0.9738375714526711,2.858795413
7.5,0.13333333333333333,128.0,10.0,0.4,4.9265241460789185e-5,0.8787555317967259,1.797899763
7.5,0.13333333333333333,128.0,10.0,0.45,1.682424460952619e-5,0.7495115759233937,1.271647919
7.5,0.13333333333333333,128.0,10.0,0.5,0.0,0.0,0.074651834
7.5,0.13333333333333333,128.0,50.0,0.0,0.4329043279949888,0.6214306597240871,1.364470328
7.5,0.13333333333333333,128.0,50.0,0.05,0.38759595336087543,0.835416277762957,1.386762156
7.5,0.13333333333333333,128.0,50.0,0.1,0.323137106249751,0.829142798364213,1.610213492
7.5,0.13333333333333333,128.0,50.0,0.15,0.24971302314122645,0.8385766429702679,1.989555318
7.5,0.13333333333333333,128.0,50.0,0.2,0.15216842997688895,0.9176615389994147,3.324136615
7.5,0.13333333333333333,128.0,50.0,0.25,0.0006424202223748167,0.9859581447201721,7.34973879
7.5,0.13333333333333333,128.0,50.0,0.3,0.00012749906911780888,0.8125520680195581,3.074279607
7.5,0.13333333333333333,128.0,50.0,0.35,5.926883518392627e-5,0.834414341752383,2.074874591
7.5,0.13333333333333333,128.0,50.0,0.4,2.501726934425801e-5,0.7136338540149599,1.599496758
7.5,0.13333333333333333,128.0,50.0,0.45,1.2564842863370553e-5,0.8271583056676336,1.161262078
7.5,0.13333333333333333,128.0,50.0,0.5,0.0,0.0,0.077858426
7.5,0.13333333333333333,128.0,Inf,0.0,0.44013582316709887,0.8914415858340963,1.187078393
7.5,0.13333333333333333,128.0,Inf,0.05,0.39241412995001657,0.6994018136746716,2.391836317
7.5,0.13333333333333333,128.0,Inf,0.1,0.3242498064009633,0.9495002499687599,1.480548909
7.5,0.13333333333333333,128.0,Inf,0.15,0.24517601087065724,0.8181295099105035,1.752434593
7.5,0.13333333333333333,128.0,Inf,0.2,0.13762280887844297,0.9525474866467487,3.416674432
7.5,0.13333333333333333,128.0,Inf,0.25,0.0005128709933135095,0.9479091183260625,6.256636213
7.5,0.13333333333333333,128.0,Inf,0.3,0.00012510650932257464,0.8377276985017509,2.86641554
7.5,0.13333333333333333,128.0,Inf,0.35,5.338225928029078e-5,0.7716025301765145,1.937175836
7.5,0.13333333333333333,128.0,Inf,0.4,2.3407640821868302e-5,0.6829784451589126,1.476200412
7.5,0.13333333333333333,128.0,Inf,0.45,1.2034058872078911e-5,0.8107080101646207,1.108994582
7.5,0.13333333333333333,128.0,Inf,0.5,0.0,0.0,0.079705581
8.0,0.125,32.0,0.1,0.0,2.0953274614383413e-6,0.8196370769503384,0.081458691
8.0,0.125,32.0,0.1,0.05,1.888759621136372e-6,0.7379301665101273,0.083835667
8.0,0.125,32.0,0.1,0.1,1.6420373246646725e-6,0.6527482496376601,0.083327063
8.0,0.125,32.0,0.1,0.15,1.3709244263805219e-6,0.5654124476330833,0.084856107
8.0,0.125,32.0,0.1,0.2,2.1352291299334638e-6,0.9336386582548176,0.077746438
8.0,0.125,32.0,0.1,0.25,1.605585402052034e-6,0.763469683208791,0.081333197
8.0,0.125,32.0,0.1,0.3,1.1172443427406437e-6,0.5964391030511235,0.086126486
8.0,0.125,32.0,0.1,0.35,1.3679116022785786e-6,0.855928000361266,0.080047851
8.0,0.125,32.0,0.1,0.4,7.076945368795495e-7,0.553462442761944,0.080568775
8.0,0.125,32.0,0.1,0.45,4.848690961686809e-7,0.5295852554267669,0.076486001
8.0,0.125,32.0,0.1,0.5,0.0,0.0,0.004498103
8.0,0.125,32.0,1.0,0.0,2.5338652624645576e-5,0.7683690820976492,0.117978295
8.0,0.125,32.0,1.0,0.05,2.2960212797854496e-5,0.6951267792996044,0.121420568
8.0,0.125,32.0,1.0,0.1,3.037711114013892e-5,0.9408093705947251,0.117141837
8.0,0.125,32.0,1.0,0.15,2.2758033249938445e-5,0.7394103012362456,0.119410058
8.0,0.125,32.0,1.0,0.2,2.5111160159445982e-5,0.8793795540436645,0.106697231
8.0,0.125,32.0,1.0,0.25,2.5340502338453754e-5,0.9861884446262686,0.105730702
8.0,0.125,32.0,1.0,0.3,1.3692187363534391e-5,0.6142621678631244,0.090365909
8.0,0.125,32.0,1.0,0.35,1.0801665944918747e-5,0.5857077339011952,0.093544096
8.0,0.125,32.0,1.0,0.4,1.2481539046627638e-5,0.8756497840105306,0.078512271
8.0,0.125,32.0,1.0,0.45,5.6067736742004455e-6,0.5705536601725152,0.070489812
8.0,0.125,32.0,1.0,0.5,0.0,0.0,0.003807764
8.0,0.125,32.0,10.0,0.0,0.4145963327322511,0.9835839676514135,0.090463288
8.0,0.125,32.0,10.0,0.05,0.4213376899587513,0.9407011018380818,0.071872778
8.0,0.125,32.0,10.0,0.1,0.36813176180226825,0.828732606857896,0.086105154
8.0,0.125,32.0,10.0,0.15,0.31125952043820904,0.7185011137023078,0.100525002
8.0,0.125,32.0,10.0,0.2,0.24948922184300573,0.7749618885760645,0.115663912
8.0,0.125,32.0,10.0,0.25,0.17783556765622024,0.9206114406773436,0.160123962
8.0,0.125,32.0,10.0,0.3,0.07074476601346218,0.9959372261679478,0.485210275
8.0,0.125,32.0,10.0,0.35,0.00037428427409053256,0.9075487191102869,0.352753246
8.0,0.125,32.0,10.0,0.4,0.00013195607664849514,0.9832942553248335,0.172532106
8.0,0.125,32.0,10.0,0.45,3.9071061025296e-5,0.6851237026220001,0.112440233
8.0,0.125,32.0,10.0,0.5,0.0,0.0,0.004314373
8.0,0.125,32.0,50.0,0.0,0.4169355491003918,0.7526479677283371,0.093415094
8.0,0.125,32.0,50.0,0.05,0.42391539213735197,0.6682654259004828,0.076800368
8.0,0.125,32.0,50.0,0.1,0.3699493521295941,0.6747835837683791,0.082779358
8.0,0.125,32.0,50.0,0.15,0.31154173680448777,0.9701837522185786,0.093625819
8.0,0.125,32.0,50.0,0.2,0.24486562488498223,0.8411347866776886,0.118567246
8.0,0.125,32.0,50.0,0.25,0.15707850008281796,0.8614715656093952,0.192850578
8.0,0.125,32.0,50.0,0.3,0.0007974593654398992,0.9559058999362274,0.562388947
8.0,0.125,32.0,50.0,0.35,0.00013949878881254295,0.8306809127469472,0.207857619
8.0,0.125,32.0,50.0,0.4,6.4465233132784e-5,0.8787196867855259,0.128507165
8.0,0.125,32.0,50.0,0.45,3.2201064359056054e-5,0.9137042005534274,0.095148982
8.0,0.125,32.0,50.0,0.5,0.0,0.0,0.004175875
8.0,0.125,32.0,Inf,0.0,0.44638919788452014,0.6981241038961361,0.080328344
8.0,0.125,32.0,Inf,0.05,0.4463894289333931,0.7092765580907212,0.052206922
8.0,0.125,32.0,Inf,0.1,0.39428423400741164,0.9278222303921169,0.306972629
8.0,0.125,32.0,Inf,0.15,0.32078114549617126,0.8407051239850416,0.258629155
8.0,0.125,32.0,Inf,0.2,0.2547018337760922,0.9350704994876002,0.065880127
8.0,0.125,32.0,Inf,0.25,0.14335415509267715,0.9129984242553513,0.220528056
8.0,0.125,32.0,Inf,0.3,0.0006206405064447929,0.8590474867250629,0.443907094
8.0,0.125,32.0,Inf,0.35,0.00011963466507386888,0.8446251656662167,0.180946214
8.0,0.125,32.0,Inf,0.4,5.2005760558151466e-5,0.7445291986290974,0.124837519
8.0,0.125,32.0,Inf,0.45,3.016757256882881e-5,0.8767904668131066,0.087852515
8.0,0.125,32.0,Inf,0.5,0.0,0.0,0.003862237
8.0,0.125,64.0,0.1,0.0,2.1015194019229835e-6,0.8201717176126078,0.336306319
8.0,0.125,64.0,0.1,0.05,1.8799583638652262e-6,0.7371698573966309,0.310278633
8.0,0.125,64.0,0.1,0.1,1.619284354492266e-6,0.6507711864717091,0.315778652
8.0,0.125,64.0,0.1,0.15,1.3365343137611905e-6,0.5623903217485501,0.329147529
8.0,0.125,64.0,0.1,0.2,2.0532267833299197e-6,0.9268080419848804,0.306955132
8.0,0.125,64.0,0.1,0.25,1.5156097342189863e-6,0.7558116437622329,0.315155246
8.0,0.125,64.0,0.1,0.3,1.0282875100243064e-6,0.5886579201372987,0.321313516
8.0,0.125,64.0,0.1,0.35,1.2148602714343282e-6,0.8431864835994626,0.315208635
8.0,0.125,64.0,0.1,0.4,5.912318334598633e-7,0.5433930523478598,0.320123911
8.0,0.125,64.0,0.1,0.45,3.5800865293593355e-7,0.5191896676582406,0.309264356
8.0,0.125,64.0,0.1,0.5,0.0,0.0,0.022667708
8.0,0.125,64.0,1.0,0.0,2.5604417436986305e-5,0.7740854477061156,0.450704866
8.0,0.125,64.0,1.0,0.05,2.2584028260038575e-5,0.6870203529234596,0.465203498
8.0,0.125,64.0,1.0,0.1,2.8986992473066556e-5,0.9106785379763088,0.450305389
8.0,0.125,64.0,1.0,0.15,2.0926646601077947e-5,0.6977728746649448,0.453959956
8.0,0.125,64.0,1.0,0.2,2.2217265555445937e-5,0.8101609790368751,0.423456314
8.0,0.125,64.0,1.0,0.25,2.1474132150582244e-5,0.8866396246408721,0.364701866
8.0,0.125,64.0,1.0,0.3,1.8675634340314586e-5,0.9116199195986205,0.34200295
8.0,0.125,64.0,1.0,0.35,1.4178761994157587e-5,0.867949733098842,0.323696474
8.0,0.125,64.0,1.0,0.4,8.701687093885092e-6,0.732378495294728,0.300326902
8.0,0.125,64.0,1.0,0.45,6.320227873887064e-6,0.8743109104302845,0.247097911
8.0,0.125,64.0,1.0,0.5,0.0,0.0,0.017551574
8.0,0.125,64.0,10.0,0.0,0.4291734735490195,0.8531741745348986,0.334415866
8.0,0.125,64.0,10.0,0.05,0.4036938300608488,0.9538241830159278,0.314732859
8.0,0.125,64.0,10.0,0.1,0.3465085533495748,0.6636818201483097,0.379718944
8.0,0.125,64.0,10.0,0.15,0.2852380295439337,0.761219261091739,0.435493992
8.0,0.125,64.0,10.0,0.2,0.216923830442662,0.9767486928191627,0.535263008
8.0,0.125,64.0,10.0,0.25,0.13082111237497615,0.9641560360673651,0.921300123
8.0,0.125,64.0,10.0,0.3,0.0010058017914946569,0.9908254695601423,2.419250889
8.0,0.125,64.0,10.0,0.35,0.00016873049443087853,0.8429368993873536,0.908907347
8.0,0.125,64.0,10.0,0.4,6.331280684086286e-5,0.7921491873923838,0.530133384
8.0,0.125,64.0,10.0,0.45,2.6888818935185687e-5,0.8148414187554803,0.352249793
8.0,0.125,64.0,10.0,0.5,0.0,0.0,0.020623266
8.0,0.125,64.0,50.0,0.0,0.4319691245816299,0.9587378695358195,0.321484173
8.0,0.125,64.0,50.0,0.05,0.40454852876719316,0.7861537194997492,0.326871081
8.0,0.125,64.0,50.0,0.1,0.3448298767575652,0.9848033107923149,0.357040235
8.0,0.125,64.0,50.0,0.15,0.27877282487323796,0.8608543290533621,0.440398866
8.0,0.125,64.0,50.0,0.2,0.19891442084109592,0.8274220858464632,0.605253444
8.0,0.125,64.0,50.0,0.25,0.05148197769211279,1.6907273508760812,2.491625117
8.0,0.125,64.0,50.0,0.3,0.0002300344190395005,0.8941291722077525,1.045228669
8.0,0.125,64.0,50.0,0.35,8.752174452731715e-5,0.8901145207115045,0.610270582
8.0,0.125,64.0,50.0,0.4,4.0417685311606437e-5,0.8621172607559834,0.431806191
8.0,0.125,64.0,50.0,0.45,1.4894833131536612e-5,0.6996738188451562,0.333977625
8.0,0.125,64.0,50.0,0.5,0.0,0.0,0.020923429
8.0,0.125,64.0,Inf,0.0,0.4463891978845193,0.6981241039227815,0.303641576
8.0,0.125,64.0,Inf,0.05,0.41797916235469845,0.22187270587115115,0.169444723
8.0,0.125,64.0,Inf,0.1,0.35101487995668096,0.7963689895074122,0.636247964
8.0,0.125,64.0,Inf,0.15,0.27909431236558485,0.6684013025631819,0.49696132
8.0,0.125,64.0,Inf,0.2,0.1917821674899454,0.6041418499455609,0.478736691
8.0,0.125,64.0,Inf,0.25,0.020740069319028217,4.556083129988349,2.41908391
8.0,0.125,64.0,Inf,0.3,0.0002123522706346463,0.886763696091887,0.989881618
8.0,0.125,64.0,Inf,0.35,7.107578399791816e-5,0.7590490468411248,0.588383002
8.0,0.125,64.0,Inf,0.4,3.579270970851945e-5,0.8005325416684232,0.409766553
8.0,0.125,64.0,Inf,0.45,1.393532178584093e-5,0.6867537332536503,0.307799036
8.0,0.125,64.0,Inf,0.5,0.0,0.0,0.018939733
8.0,0.125,128.0,0.1,0.0,2.102871230658329e-6,0.8202883947346438,1.30301774
8.0,0.125,128.0,0.1,0.05,1.8742933608321e-6,0.736680065744483,1.211778475
8.0,0.125,128.0,0.1,0.1,1.6071744083813965e-6,0.6497164746712972,1.24292133
8.0,0.125,128.0,0.1,0.15,1.3191465123627725e-6,0.5608560830044168,1.277648897
8.0,0.125,128.0,0.1,0.2,2.0127913831931627e-6,0.9234201806702415,1.213037329
8.0,0.125,128.0,0.1,0.25,1.4719784140766204e-6,0.752067902410851,1.239633079
8.0,0.125,128.0,0.1,0.3,9.85701353187936e-7,0.5848926630278944,1.26769845
8.0,0.125,128.0,0.1,0.35,1.1422552311992052e-6,0.8370630055733949,1.21416964
8.0,0.125,128.0,0.1,0.4,5.365222565855949e-7,0.5385849113767558,1.260305959
8.0,0.125,128.0,0.1,0.45,2.988025194314911e-7,0.5142455942540711,1.204549584
8.0,0.125,128.0,0.1,0.5,0.0,0.0,0.109847639
8.0,0.125,128.0,1.0,0.0,2.56627961013968e-5,0.7753390307092455,1.754991196
8.0,0.125,128.0,1.0,0.05,2.2344328418409772e-5,0.6818365467456831,1.806912529
8.0,0.125,128.0,1.0,0.1,2.8267454381964026e-5,0.8949273656208686,1.79021511
8.0,0.125,128.0,1.0,0.15,2.0045728490074974e-5,0.6773896633287854,1.765704813
8.0,0.125,128.0,1.0,0.2,2.0889946370251414e-5,0.7775518560236474,1.660290654
8.0,0.125,128.0,1.0,0.25,1.977087462084421e-5,0.8410887427460974,1.417450625
8.0,0.125,128.0,1.0,0.3,1.6773721353928545e-5,0.8546960894345608,1.333295311
8.0,0.125,128.0,1.0,0.35,1.233975930464935e-5,0.8043223942136217,1.26178283
8.0,0.125,128.0,1.0,0.4,7.227872363511285e-6,0.6709962154782375,1.181659192
8.0,0.125,128.0,1.0,0.45,4.820630829021857e-6,0.8002684325998485,0.970183698
8.0,0.125,128.0,1.0,0.5,0.0,0.0,0.072948759
8.0,0.125,128.0,10.0,0.0,0.43483183903156164,0.8745426425699199,1.29845272
8.0,0.125,128.0,10.0,0.05,0.3951481726440578,0.7228928844499327,1.356122479
8.0,0.125,128.0,10.0,0.1,0.33617074540074776,0.8792487570075114,1.495030304
8.0,0.125,128.0,10.0,0.15,0.2726208093253969,0.7656095736996438,1.781954819
8.0,0.125,128.0,10.0,0.2,0.20054427795027235,0.7841906727812376,2.352650559
8.0,0.125,128.0,10.0,0.25,0.1032888517121837,0.9493534242198398,4.868954661
8.0,0.125,128.0,10.0,0.3,0.0005152573356101364,0.9256346941706992,6.53209596
8.0,0.125,128.0,10.0,0.35,0.00013656465773175837,0.8853802595269237,2.97691419
8.0,0.125,128.0,10.0,0.4,5.360298959408247e-5,0.8400959024027103,1.870151038
8.0,0.125,128.0,10.0,0.45,2.1712459808112797e-5,0.8682081505333248,1.277783374
8.0,0.125,128.0,10.0,0.5,0.0,0.0,0.079230714
8.0,0.125,128.0,50.0,0.0,0.4392915393800177,0.8225649173615457,1.237331505
8.0,0.125,128.0,50.0,0.05,0.3948729354619497,0.6226355948013573,1.383412849
8.0,0.125,128.0,50.0,0.1,0.3321733748252496,0.8950634503140931,1.505124299
8.0,0.125,128.0,50.0,0.15,0.2618924719003028,0.7038643973278358,1.900278154
8.0,0.125,128.0,50.0,0.2,0.17326304345252427,0.9551401996968356,2.748677086
8.0,0.125,128.0,50.0,0.25,0.002420221776582574,1.8524520299027314,9.702380058
8.0,0.125,128.0,50.0,0.3,0.00016637153885673385,0.8826690826944648,3.397657453
8.0,0.125,128.0,50.0,0.35,6.768658661381646e-5,0.8476743838267382,2.179840821
8.0,0.125,128.0,50.0,0.4,3.297017375442271e-5,0.8586593694910173,1.575548434
8.0,0.125,128.0,50.0,0.45,1.467195646219237e-5,0.8938655890445417,1.167269511
8.0,0.125,128.0,50.0,0.5,0.0,0.0,0.08362957
8.0,0.125,128.0,Inf,0.0,0.44638919788452286,0.6981241038878094,1.182826621
8.0,0.125,128.0,Inf,0.05,0.3997030821086332,0.890473316683682,1.290302291
8.0,0.125,128.0,Inf,0.1,0.33362128026900856,0.8971789140549413,1.387479829
8.0,0.125,128.0,Inf,0.15,0.2581684839007593,0.37817143559104593,1.475313951
8.0,0.125,128.0,Inf,0.2,0.16102404739767337,0.9951489595830254,2.789637183
8.0,0.125,128.0,Inf,0.25,0.0008587219980506523,0.9512720543145784,8.67620165
8.0,0.125,128.0,Inf,0.3,0.00014819449733155345,0.8376857034096129,3.135964646
8.0,0.125,128.0,Inf,0.35,5.9491152173799735e-5,0.7689763854631411,2.028840489
8.0,0.125,128.0,Inf,0.4,3.0416269887569004e-5,0.8129960862930835,1.502709865
8.0,0.125,128.0,Inf,0.45,1.3975230748990828e-5,0.8739034366006484,1.104051953
8.0,0.125,128.0,Inf,0.5,0.0,0.0,0.078231983
8.5,0.11764705882352941,32.0,0.1,0.0,2.095343985280943e-6,0.8196385040410709,0.079557212
8.5,0.11764705882352941,32.0,0.1,0.05,1.8887744730615482e-6,0.7379314487736354,0.08793687
8.5,0.11764705882352941,32.0,0.1,0.1,1.6420507593943831e-6,0.6527494151942959,0.083495218
8.5,0.11764705882352941,32.0,0.1,0.15,1.3709365348740063e-6,0.5654135088053441,0.081748284
8.5,0.11764705882352941,32.0,0.1,0.2,2.1352496916142825e-6,0.9336403643417133,0.078563247
8.5,0.11764705882352941,32.0,0.1,0.25,1.6056028537514455e-6,0.7634711605641539,0.079840944
8.5,0.11764705882352941,32.0,0.1,0.3,1.1172581505868067e-6,0.596440302241573,0.080555508
8.5,0.11764705882352941,32.0,0.1,0.35,1.3679305749696484e-6,0.8559295662239176,0.080063709
8.5,0.11764705882352941,32.0,0.1,0.4,7.077056660426804e-7,0.5534633946043723,0.085934359
8.5,0.11764705882352941,32.0,0.1,0.45,4.848776007036516e-7,0.5295859436613826,0.074408316
8.5,0.11764705882352941,32.0,0.1,0.5,0.0,0.0,0.005114712
8.5,0.11764705882352941,32.0,1.0,0.0,2.5406562289388015e-5,0.7698274659650585,0.118713006
8.5,0.11764705882352941,32.0,1.0,0.05,2.3021635263249792e-5,0.6964442668741648,0.119980552
8.5,0.11764705882352941,32.0,1.0,0.1,3.0457561938290283e-5,0.9425383548861281,0.118006944
8.5,0.11764705882352941,32.0,1.0,0.15,2.2822305168495308e-5,0.7408526119933493,0.119603183
8.5,0.11764705882352941,32.0,1.0,0.2,2.5184757432863413e-5,0.8811073163048374,0.109917723
8.5,0.11764705882352941,32.0,1.0,0.25,2.5417959485834413e-5,0.9881324439296192,0.098862899
8.5,0.11764705882352941,32.0,1.0,0.3,1.3737661326544048e-5,0.6155479514559673,0.096543113
8.5,0.11764705882352941,32.0,1.0,0.35,1.083818625170312e-5,0.5868743458687882,0.088423244
8.5,0.11764705882352941,32.0,1.0,0.4,1.2521354664760077e-5,0.8770728301811748,0.076330842
8.5,0.11764705882352941,32.0,1.0,0.45,5.6237824658058964e-6,0.5712853556639229,0.074914242
8.5,0.11764705882352941,32.0,1.0,0.5,0.0,0.0,0.003910541
8.5,0.11764705882352941,32.0,10.0,0.0,0.42040229481991837,0.7922674632770965,0.087567777
8.5,0.11764705882352941,32.0,10.0,0.05,0.42706824522417136,0.6684008902974048,0.075340785
8.5,0.11764705882352941,32.0,10.0,0.1,0.3746015884706909,0.9215421771491261,0.078663056
8.5,0.11764705882352941,32.0,10.0,0.15,0.31883943427602146,0.7245081831297462,0.094933742
8.5,0.11764705882352941,32.0,10.0,0.2,0.25884975609036964,0.96154672414972,0.104636295
8.5,0.11764705882352941,32.0,10.0,0.25,0.19063725552368127,0.9550905971550394,0.145379822
8.5,0.11764705882352941,32.0,10.0,0.3,0.09809207355941614,0.9743377492898997,0.313609003
8.5,0.11764705882352941,32.0,10.0,0.35,0.0005266165274269143,0.9277035394714822,0.429112283
8.5,0.11764705882352941,32.0,10.0,0.4,0.00013119335999464536,0.8355957842739742,0.18971354
8.5,0.11764705882352941,32.0,10.0,0.45,5.75296975247142e-5,0.8982737895122924,0.112526961
8.5,0.11764705882352941,32.0,10.0,0.5,0.0,0.0,0.00421682
8.5,0.11764705882352941,32.0,50.0,0.0,0.42262785375116574,0.6071797460671657,0.092996972
8.5,0.11764705882352941,32.0,50.0,0.05,0.4295275895545559,0.7960252062061413,0.074683421
8.5,0.11764705882352941,32.0,50.0,0.1,0.376362881219083,0.752323721362469,0.082382492
8.5,0.11764705882352941,32.0,50.0,0.15,0.31928653996654555,0.9977859844545467,0.084718271
8.5,0.11764705882352941,32.0,50.0,0.2,0.2551332228018188,0.7089661979919892,0.112285353
8.5,0.11764705882352941,32.0,50.0,0.25,0.17444804540679776,0.9291077199280462,0.162146024
8.5,0.11764705882352941,32.0,50.0,0.3,0.006580312588070122,3.2552278122550176,0.640970291
8.5,0.11764705882352941,32.0,50.0,0.35,0.00018196731037420998,0.9044644730181723,0.224731734
8.5,0.11764705882352941,32.0,50.0,0.4,7.13045442908097e-5,0.8690943578555583,0.139354416
8.5,0.11764705882352941,32.0,50.0,0.45,2.6028053429211222e-5,0.6777152276908133,0.100545529
8.5,0.11764705882352941,32.0,50.0,0.5,0.0,0.0,0.004329516
8.5,0.11764705882352941,32.0,Inf,0.0,0.45175651679183126,0.9605784227117997,0.074202547
8.5,0.11764705882352941,32.0,Inf,0.05,0.45172072827920007,0.9524483185502364,0.037629165
8.5,0.11764705882352941,32.0,Inf,0.1,0.40064903907878224,0.8808425418704857,0.050012918
8.5,0.11764705882352941,32.0,Inf,0.15,0.33584707073210857,0.9619948910127851,0.029666598
8.5,0.11764705882352941,32.0,Inf,0.2,0.26462737799324565,16.475835370424186,0.608278155
8.5,0.11764705882352941,32.0,Inf,0.25,0.16378968235963645,0.9004909533874561,0.32295813
8.5,0.11764705882352941,32.0,Inf,0.3,0.0010418702202591936,1.0325317010020971,0.604172831
8.5,0.11764705882352941,32.0,Inf,0.35,0.0001644098077308199,0.9217189220943691,0.195786184
8.5,0.11764705882352941,32.0,Inf,0.4,5.650459743731601e-5,0.7281133772411423,0.130954239
8.5,0.11764705882352941,32.0,Inf,0.45,2.4419143999898703e-5,0.653605773153949,0.093919428
8.5,0.11764705882352941,32.0,Inf,0.5,0.0,0.0,0.007564462
8.5,0.11764705882352941,64.0,0.1,0.0,2.1015358864857265e-6,0.8201731403887907,0.335003174
8.5,0.11764705882352941,64.0,0.1,0.05,1.879973286671009e-6,0.7371711471000798,0.312145891
8.5,0.11764705882352941,64.0,0.1,0.1,1.6192979832253469e-6,0.6507723724428853,0.319822962
8.5,0.11764705882352941,64.0,0.1,0.15,1.336546697941453e-6,0.5623914129453039,0.334190692
8.5,0.11764705882352941,64.0,0.1,0.2,2.0532479031989214e-6,0.9268098080292316,0.309637013
8.5,0.11764705882352941,64.0,0.1,0.25,1.5156275838367336e-6,0.7558131712178668,0.320517854
8.5,0.11764705882352941,64.0,0.1,0.3,1.0283014235053277e-6,0.5886591459586095,0.31881122
8.5,0.11764705882352941,64.0,0.1,0.35,1.2148788634806724e-6,0.8431880449766426,0.31124274
8.5,0.11764705882352941,64.0,0.1,0.4,5.912421318718577e-7,0.5433939526052244,0.327981376
8.5,0.11764705882352941,64.0,0.1,0.45,3.580156291750027e-7,0.5191902466467024,0.304397317
8.5,0.11764705882352941,64.0,0.1,0.5,0.0,0.0,0.023322687
8.5,0.11764705882352941,64.0,1.0,0.0,2.5672727068501024e-5,0.7755483880470276,0.450737908
8.5,0.11764705882352941,64.0,1.0,0.05,2.26449441954619e-5,0.6883326853845576,0.459729075
8.5,0.11764705882352941,64.0,1.0,0.1,2.9065682502214494e-5,0.9123916165154914,0.451201962
8.5,0.11764705882352941,64.0,1.0,0.15,2.0988219394468853e-5,0.6991869444289939,0.45207391
8.5,0.11764705882352941,64.0,1.0,0.2,2.22860021071457e-5,0.8118326027163565,0.424896642
8.5,0.11764705882352941,64.0,1.0,0.25,2.1543965709006896e-5,0.8884821224222353,0.363541334
8.5,0.11764705882352941,64.0,1.0,0.3,1.8738626246379748e-5,0.9134719766412912,0.342490078
8.5,0.11764705882352941,64.0,1.0,0.35,1.4227129007676406e-5,0.8695844649675664,0.319790463
8.5,0.11764705882352941,64.0,1.0,0.4,8.730591348657682e-6,0.733545471123011,0.302222651
8.5,0.11764705882352941,64.0,1.0,0.45,6.338857425882173e-6,0.8751937802649253,0.24956063
8.5,0.11764705882352941,64.0,1.0,0.5,0.0,0.0,0.018064064
8.5,0.11764705882352941,64.0,10.0,0.0,0.43485633847397764,0.6818531855867782,0.33304104
8.5,0.11764705882352941,64.0,10.0,0.05,0.40969445964305773,0.7231768584675669,0.318765032
8.5,0.11764705882352941,64.0,10.0,0.1,0.35351284715976716,0.7574179459357566,0.351083223
8.5,0.11764705882352941,64.0,10.0,0.15,0.29373533419968656,0.7604196035815303,0.405946306
